140.50	1.532e-17
140.55	1.529e-17
140.60	1.544e-17
140.65	1.521e-17
140.70	1.540e-17
140.75	1.518e-17
140.80	1.542e-17
140.85	1.534e-17
140.90	1.541e-17
140.95	1.539e-17
141.00	1.535e-17
141.05	1.535e-17
141.10	1.535e-17
141.15	1.526e-17
141.20	1.547e-17
141.25	1.551e-17
141.30	1.545e-17
141.35	1.525e-17
141.40	1.538e-17
141.45	1.534e-17
141.50	1.543e-17
141.55	1.535e-17
141.60	1.547e-17
141.65	1.547e-17
141.70	1.550e-17
141.75	1.561e-17
141.80	1.559e-17
141.85	1.562e-17
141.90	1.547e-17
141.95	1.561e-17
142.00	1.539e-17
142.05	1.533e-17
142.10	1.553e-17
142.15	1.564e-17
142.20	1.539e-17
142.25	1.570e-17
142.30	1.539e-17
142.35	1.549e-17
142.40	1.550e-17
142.45	1.567e-17
142.50	1.541e-17
142.55	1.566e-17
142.60	1.541e-17
142.65	1.552e-17
142.70	1.524e-17
142.75	1.537e-17
142.80	1.543e-17
142.85	1.548e-17
142.90	1.541e-17
142.95	1.547e-17
143.00	1.514e-17
143.05	1.537e-17
143.10	1.551e-17
143.15	1.545e-17
143.20	1.536e-17
143.25	1.546e-17
143.30	1.548e-17
143.35	1.558e-17
143.40	1.532e-17
143.45	1.516e-17
143.50	1.533e-17
143.55	1.543e-17
143.60	1.541e-17
143.65	1.513e-17
143.70	1.529e-17
143.75	1.514e-17
143.80	1.540e-17
143.85	1.535e-17
143.90	1.525e-17
143.95	1.518e-17
144.00	1.525e-17
144.05	1.528e-17
144.10	1.532e-17
144.15	1.521e-17
144.20	1.512e-17
144.25	1.524e-17
144.30	1.515e-17
144.35	1.531e-17
144.40	1.522e-17
144.45	1.525e-17
144.50	1.521e-17
144.55	1.510e-17
144.60	1.505e-17
144.65	1.522e-17
144.70	1.506e-17
144.75	1.519e-17
144.80	1.508e-17
144.85	1.493e-17
144.90	1.512e-17
144.95	1.500e-17
145.00	1.500e-17
145.05	1.502e-17
145.10	1.503e-17
145.15	1.510e-17
145.20	1.502e-17
